List_price,Address,City,State,Beds,Baths,Living_sqft,Property_Type,Year_Built,Est__Mo__Payment,Price_Sq_Ft_,Drought_Score,Walk_score,Neighbourhood_Homes,Transit_score,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Competitive_Score,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_mall,Zipcode,No_of_Schools,Average_rating,County
599000.0,716 Whitewater Ct,SAN JOSE,CA,2.0,1.5,1113.0,Condo,1984.0,3725.0,538.0,61.0,46,20.0,50.0,12,70,1,22,75,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/716-Whitewater-Ct-95133/home/1082003,1,95133,3.0,5.0,Santa Clara
1189000.0,5518 Deep Purple Way,SAN JOSE,CA,3.0,2.0,1072.0,Single,1971.0,6665.0,1109.0,61.0,47,2.0,50.0,7,59,1,23,65,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5518-Deep-Purple-Way-95123/home/1339052,1,95123,3.0,6.333333333333333,Santa Clara
988000.0,1755 Crucero Dr,SAN JOSE,CA,3.0,2.0,1214.0,Single,1971.0,5538.0,814.0,61.0,38,3.0,51.0,15,68,1,23,95,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1755-Crucero-Dr-95122/home/1121196,1,95122,3.0,6.0,Santa Clara
575888.0,5581 Spinnaker Dr #3,SAN JOSE,CA,2.0,1.5,903.0,Condo,1970.0,3578.0,638.0,61.0,64,19.0,64.0,8,86,12,22,64,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5581-Spinnaker-Dr-95123/unit-3/home/989277,0,95123,3.0,6.0,Santa Clara
1349000.0,871 College Dr,SAN JOSE,CA,3.0,1.5,1044.0,Single,1955.0,7562.0,1292.0,61.0,73,2.0,64.0,6,67,5,13,40,92.0,1,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/871-College-Dr-95128/home/728208,0,95128,3.0,6.333333333333333,Santa Clara
598000.0,838 Bucks Lake Ct,SAN JOSE,CA,1.0,1.0,734.0,Condo,1995.0,3749.0,815.0,61.0,42,1.0,69.0,8,65,7,17,64,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/838-Bucks-Lake-Ct-95123/home/1608587,1,95123,3.0,5.333333333333333,Santa Clara
1995000.0,6693 Mount Forest Dr,SAN JOSE,CA,4.0,2.0,1999.0,Single,1967.0,11183.0,998.0,61.0,57,2.0,57.0,10,63,1,20,50,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6693-Mt-Forest-Dr-95120/home/1089114,1,95120,3.0,4.666666666666667,Santa Clara
860000.0,609 La Maison Dr,SAN JOSE,CA,2.0,2.0,1104.0,Condo,1986.0,5321.0,779.0,61.0,75,1.0,69.0,6,58,3,14,65,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/609-La-Maison-Dr-95128/home/1502367,1,95128,3.0,6.333333333333333,Santa Clara
1499888.0,5598 Sunny Oaks Dr,SAN JOSE,CA,4.0,3.0,2851.0,Single,2015.0,8408.0,526.0,61.0,70,2.0,69.0,6,60,1,20,63,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5598-Sunny-Oaks-Dr-95123/home/112871014,1,95123,3.0,6.0,Santa Clara
1475000.0,1678 Vintner,SAN JOSE,CA,3.0,2.0,1794.0,Single,1976.0,8390.0,822.0,61.0,52,2.0,52.0,10,101,2,27,51,92.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1678-Vintner-Way-95124/home/919940,1,95124,3.0,4.666666666666667,Santa Clara
1648000.0,481 ROSEWOOD Ave,SAN JOSE,CA,3.0,2.5,1786.0,Single,1947.0,9238.0,923.0,61.0,74,2.0,52.0,3,52,1,15,67,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/481-Rosewood-Ave-95117/home/750251,1,95117,3.0,7.666666666666667,Santa Clara
1899000.0,1070 Phelps Ave,SAN JOSE,CA,3.0,2.0,1602.0,Single,1959.0,10645.0,1185.0,61.0,33,1.0,60.0,9,67,1,16,47,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1070-Phelps-Ave-95117/home/824400,0,95117,3.0,4.666666666666667,Santa Clara
1189000.0,1307 Bottle Brush Ln,SAN JOSE,CA,3.0,2.0,1318.0,Townhouse,1977.0,7140.0,902.0,61.0,65,1.0,65.0,10,92,1,29,74,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1307-Bottle-Brush-Ln-95118/home/1639255,1,95118,3.0,6.333333333333333,Santa Clara
718000.0,391 Lewis Rd,SAN JOSE,CA,2.0,2.0,1170.0,Condo,1989.0,4325.0,614.0,61.0,65,28.0,65.0,8,50,3,19,54,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/391-Lewis-Rd-95111/home/716788,0,95111,3.0,7.666666666666667,Santa Clara
4850000.0,140 S Peter Dr,CAMPBELL,CA,4.0,4.0,4012.0,Single,1900.0,27187.0,1209.0,61.0,47,6.0,55.0,4,80,1,12,56,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/Campbell/140-S-Peter-Dr-95008/home/1565793,0,95008,3.0,7.333333333333333,Santa Clara
1998000.0,1422 Cherry Garden Ln,SAN JOSE,CA,3.0,2.5,2041.0,Single,1963.0,11200.0,979.0,61.0,48,10.0,55.0,6,86,3,20,36,96.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1422-Cherry-Garden-Ln-95125/home/1624237,1,95125,3.0,4.666666666666667,Santa Clara
1925000.0,3137 Rasmus Cir,SAN JOSE,CA,4.0,3.0,2706.0,Single,1978.0,10791.0,711.0,61.0,10,1.0,55.0,10,61,2,25,64,95.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3137-Rasmus-Cir-95148/home/1648789,1,95148,3.0,6.333333333333333,Santa Clara
1380000.0,1379 Nestwood Way,MILPITAS,CA,3.0,2.5,1978.0,Townhouse,2014.0,7996.0,698.0,61.0,11,1.0,64.0,4,41,3,8,99,91.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Milpitas/1379-Nestwood-Way-95035/home/167191052,0,95035,3.0,6.333333333333333,Santa Clara
1199900.0,729 Gier Ct,SAN JOSE,CA,3.0,2.0,1257.0,Single,1977.0,6726.0,955.0,61.0,57,11.0,57.0,9,48,3,21,41,91.0,1,0,0,0,1,1,1,0,https://www.redfin.com//CA/San-Jose/729-Gier-Ct-95111/home/948930,0,95111,3.0,7.666666666666667,Santa Clara
550000.0,5578 Spinnaker Dr #2,SAN JOSE,CA,2.0,1.0,903.0,Condo,1970.0,3423.0,609.0,61.0,64,19.0,64.0,8,86,12,22,64,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5578-Spinnaker-Dr-95123/unit-2/home/1194512,0,95123,3.0,5.0,Santa Clara
798000.0,3226 Kimber Ct #104,SAN JOSE,CA,2.0,2.0,1193.0,Condo,1977.0,4913.0,669.0,61.0,60,3.0,60.0,7,104,2,28,56,93.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3226-Kimber-Ct-95124/unit-104/home/1467118,0,95124,3.0,6.333333333333333,Santa Clara
575000.0,456 Coyote Creek Cir,SAN JOSE,CA,2.0,2.0,849.0,Condo,1984.0,3550.0,677.0,61.0,67,28.0,67.0,17,59,1,21,49,91.0,1,0,1,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/456-Coyote-Creek-Cir-95116/home/1116665,0,95116,3.0,6.333333333333333,Santa Clara
648000.0,263 Kenbrook Cir,SAN JOSE,CA,3.0,2.0,1094.0,Condo,1987.0,3962.0,592.0,61.0,59,28.0,59.0,10,50,4,15,62,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/263-Kenbrook-Cir-95111/home/1285091,0,95111,3.0,6.0,Santa Clara
2650000.0,1262 Chateau Dr,SAN JOSE,CA,4.0,2.5,2697.0,Single,1969.0,14855.0,983.0,61.0,6,3.0,55.0,9,69,1,20,50,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1262-Chateau-Dr-95120/home/1370270,1,95120,3.0,6.0,Santa Clara
2849000.0,1129 Valley Quail Cir,SAN JOSE,CA,4.0,3.0,3026.0,Single,1985.0,16020.0,942.0,61.0,23,1.0,55.0,10,64,1,19,54,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1129-Valley-Quail-Cir-95120/home/935462,1,95120,3.0,6.333333333333333,Santa Clara
598888.0,4425 Norwalk Dr #29,SAN JOSE,CA,2.0,1.5,1099.0,Condo,1970.0,3837.0,545.0,61.0,58,4.0,58.0,9,77,1,16,62,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/4425-Norwalk-Dr-95129/unit-29/home/1280580,0,95129,3.0,6.333333333333333,Santa Clara
2985000.0,147 Old Orchard Dr,LOS GATOS,CA,4.0,2.5,2379.0,Single,1962.0,16733.0,1255.0,61.0,32,20.0,50.0,6,102,1,21,35,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/Los-Gatos/147-Old-Orchard-Dr-95032/home/1317348,0,95032,3.0,7.333333333333333,Santa Clara
1298000.0,3514 Williams Rd,SAN JOSE,CA,3.0,2.0,1498.0,Single,1959.0,7276.0,866.0,61.0,46,1.0,62.0,6,62,1,14,44,91.0,0,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3514-Williams-Rd-95117/home/745293,0,95117,3.0,7.666666666666667,Santa Clara
1725000.0,1146 Quail Creek Cir,SAN JOSE,CA,3.0,2.0,1612.0,Single,1987.0,9756.0,1070.0,61.0,23,1.0,62.0,10,64,1,18,54,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1146-Quail-Creek-Cir-95120/home/935463,1,95120,3.0,6.333333333333333,Santa Clara
499000.0,1375 Phelps Ave #10,SAN JOSE,CA,2.0,1.0,840.0,Condo,1963.0,3117.0,594.0,61.0,29,4.0,62.0,9,70,1,16,50,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1375-Phelps-Ave-95117/unit-10/home/1594407,0,95117,3.0,4.666666666666667,Santa Clara
1247000.0,157 Llano De Los Robles Ave #4,SAN JOSE,CA,4.0,3.5,1995.0,Townhouse,2020.0,7290.0,625.0,61.0,39,13.0,62.0,10,48,6,14,61,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/157-Llano-de-los-Robles-Ave-95136/unit-4/home/167187537,0,95136,3.0,5.333333333333333,Santa Clara
1299888.0,5288 Pebbletree Way,SAN JOSE,CA,4.0,3.0,1846.0,Single,1973.0,7287.0,704.0,61.0,31,1.0,56.0,6,72,2,23,57,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5288-Pebbletree-Way-95111/home/974105,0,95111,3.0,4.666666666666667,Santa Clara
1329000.0,5634 Morton Way,SAN JOSE,CA,4.0,2.0,1534.0,Single,1975.0,7450.0,866.0,61.0,61,1.0,61.0,6,62,1,22,64,91.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5634-Morton-Way-95123/home/1365099,1,95123,3.0,6.333333333333333,Santa Clara
1400000.0,3001 Greentree Way,SAN JOSE,CA,3.0,2.0,1491.0,Single,1958.0,7848.0,939.0,61.0,71,1.0,61.0,5,74,1,15,46,93.0,1,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/3001-Greentree-Way-95128/home/1829059,0,95128,3.0,7.666666666666667,Santa Clara
1178000.0,48 Saron Ave,SAN JOSE,CA,3.0,2.0,1397.0,Single,1940.0,6603.0,843.0,61.0,58,4.0,58.0,14,72,1,16,65,91.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/48-Saron-Ave-95116/home/678928,0,95116,3.0,4.666666666666667,Santa Clara
1698000.0,1417 Sprucewood Dr,SAN JOSE,CA,3.0,2.0,1300.0,Single,1960.0,9518.0,1306.0,61.0,64,4.0,64.0,12,84,1,29,66,92.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1417-Sprucewood-Dr-95118/home/920972,1,95118,3.0,7.333333333333333,Santa Clara
1299950.0,9058 Village View Loop,SAN JOSE,CA,2.0,2.5,2248.0,Condo,1999.0,8394.0,578.0,61.0,0,17.0,64.0,6,51,1,15,48,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/9058-Village-View-Loop-95135/home/1586235,1,95135,3.0,6.0,Santa Clara
1200000.0,2159 Laurelei Ave,SAN JOSE,CA,3.0,1.0,1120.0,Single,1950.0,6727.0,1071.0,61.0,48,1.0,64.0,5,58,2,15,61,92.0,0,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/2159-Laurelei-Ave-95128/home/718575,1,95128,3.0,6.333333333333333,Santa Clara
519999.0,971 Bellhurst Ave,SAN JOSE,CA,2.0,1.5,986.0,Townhouse,1970.0,3250.0,527.0,61.0,86,1.0,64.0,15,49,11,18,93,92.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/971-Bellhurst-Ave-95122/home/1649121,1,95122,3.0,6.333333333333333,Santa Clara
1249999.0,65 E Taylor St,SAN JOSE,CA,2.0,1.0,728.0,Single,1922.0,7007.0,1717.0,61.0,84,1.0,58.0,8,65,11,9,51,92.0,0,0,1,1,0,1,1,0,https://www.redfin.com//CA/San-Jose/65-E-Taylor-St-95112/home/884357,0,95112,3.0,4.666666666666667,Santa Clara
799999.0,1443 Florida Ave,SAN JOSE,CA,4.0,1.0,1236.0,Single,1959.0,4484.0,647.0,61.0,32,1.0,58.0,14,65,1,22,92,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1443-Florida-Ave-95122/home/888964,1,95122,3.0,6.0,Santa Clara
1828000.0,2020 Heather Glen Dr,SAN JOSE,CA,3.0,2.5,1751.0,Single,2006.0,10351.0,1044.0,61.0,72,8.0,66.0,8,95,5,26,65,90.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2020-Heather-Glen-Dr-95130/home/2124180,1,95130,3.0,6.0,Santa Clara
979000.0,606 Obsidian Dr,SAN JOSE,CA,3.0,2.0,1459.0,Townhouse,2016.0,5732.0,671.0,61.0,42,15.0,54.0,16,59,2,15,63,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/606-Obsidian-Dr-95133/home/143042670,0,95133,3.0,6.0,Santa Clara
1999000.0,1583 Willowdale Dr,SAN JOSE,CA,4.0,3.0,2062.0,Single,1958.0,11205.0,969.0,61.0,50,28.0,50.0,13,82,2,31,51,90.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1583-Willowdale-Dr-95118/home/1357990,0,95118,3.0,6.333333333333333,Santa Clara
1200000.0,357 Race St,SAN JOSE,CA,3.0,2.5,1512.0,Townhouse,2001.0,7081.0,794.0,61.0,88,12.0,55.0,6,78,4,15,37,91.0,1,0,1,0,0,1,0,1,https://www.redfin.com//CA/San-Jose/357-Race-St-95126/home/1599446,0,95126,3.0,6.0,Santa Clara
899950.0,1515 Lochner Dr,SAN JOSE,CA,3.0,1.5,1000.0,Single,1958.0,5045.0,900.0,61.0,47,1.0,54.0,7,56,1,29,38,90.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1515-Lochner-Dr-95127/home/1824502,1,95127,3.0,4.666666666666667,Santa Clara
1780000.0,7179 Blue Hill Dr,SAN JOSE,CA,4.0,2.5,1822.0,Townhouse,1979.0,10387.0,977.0,61.0,83,3.0,54.0,8,81,2,12,65,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/7179-Blue-Hill-Dr-95129/home/1487558,0,95129,3.0,4.666666666666667,Santa Clara
950000.0,475 Milan Dr #219,SAN JOSE,CA,2.0,2.0,1254.0,Condo,1992.0,5685.0,758.0,61.0,50,6.0,50.0,2,24,2,1,31,93.0,0,0,0,1,1,1,0,1,https://www.redfin.com//CA/San-Jose/475-Milan-Dr-95134/unit-219/home/1557002,0,95134,3.0,4.666666666666667,Santa Clara
1499000.0,537 Coakley Dr,SAN JOSE,CA,3.0,2.0,1643.0,Single,1957.0,8403.0,912.0,61.0,20,2.0,59.0,7,54,1,17,57,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/537-Coakley-Dr-95117/home/1357882,0,95117,3.0,4.666666666666667,Santa Clara
2950000.0,6586 Gillis Dr,SAN JOSE,CA,5.0,3.0,2898.0,Single,1972.0,16536.0,1018.0,61.0,22,3.0,68.0,9,63,1,26,60,92.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/6586-Gillis-Dr-95120/home/930219,1,95120,3.0,7.333333333333333,Santa Clara
998000.0,1808 Ocean Cape Cmn,SAN JOSE,CA,3.0,2.5,1407.0,Condo,1994.0,5918.0,709.0,61.0,79,8.0,68.0,5,25,3,8,63,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1808-Ocean-Cape-Cmn-95131/home/1415457,0,95131,3.0,6.0,Santa Clara
1880000.0,1011 Mount Carmel Dr,SAN JOSE,CA,4.0,2.0,1879.0,Single,1967.0,10538.0,1001.0,61.0,40,2.0,69.0,11,61,1,17,57,90.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1011-Mt-Carmel-Dr-95120/home/1003520,1,95120,3.0,7.333333333333333,Santa Clara
2500000.0,5569 Bigoak Dr,SAN JOSE,CA,5.0,2.5,2112.0,Single,1964.0,14014.0,1184.0,61.0,52,1.0,52.0,7,97,2,16,82,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5569-Bigoak-Dr-95129/home/1084424,1,95129,3.0,5.0,Santa Clara
1690000.0,1253 Boynton Ave,SAN JOSE,CA,4.0,2.0,1794.0,Single,1973.0,9473.0,942.0,61.0,32,1.0,68.0,9,67,3,18,58,92.0,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1253-Boynton-Ave-95117/home/1306446,1,95117,3.0,6.333333333333333,Santa Clara
999999.0,1554 Sawgrass Dr San Jose,SAN JOSE,CA,4.0,2.5,1786.0,Single,1998.0,5711.0,560.0,61.0,33,1.0,50.0,18,50,2,21,95,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1554-Sawgrass-Dr-95116/home/1181098,1,95116,3.0,7.0,Santa Clara
888000.0,2610 Riparian Ct,SAN JOSE,CA,2.0,2.5,1270.0,Townhouse,2006.0,5295.0,699.0,61.0,54,15.0,54.0,12,74,2,21,83,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2610-Riparian-Ct-95133/home/12180039,1,95133,3.0,7.0,Santa Clara
1698000.0,20638 Gardenside Cir,CUPERTINO,CA,3.0,2.5,1740.0,Townhouse,1994.0,9893.0,976.0,61.0,40,1.0,67.0,7,77,2,14,67,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Cupertino/20638-Gardenside-Cir-95014/home/786802,0,95014,3.0,5.333333333333333,Santa Clara
1450000.0,761 Pershing Ave,SAN JOSE,CA,3.0,1.5,1557.0,Single,1928.0,8128.0,931.0,61.0,70,1.0,53.0,7,46,2,11,59,92.0,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/761-Pershing-Ave-95126/home/1563603,1,95126,3.0,6.333333333333333,Santa Clara
2399888.0,4735 Blanco Dr,SAN JOSE,CA,4.0,2.0,1702.0,Single,1963.0,13453.0,1410.0,61.0,64,2.0,64.0,5,85,3,21,58,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/4735-Blanco-Dr-95129/home/1566331,1,95129,3.0,6.333333333333333,Santa Clara
1599000.0,3329 Nesta Dr,SAN JOSE,CA,3.0,2.5,1695.0,Single,1960.0,8963.0,943.0,61.0,43,28.0,51.0,11,104,1,25,53,90.0,1,0,0,0,1,0,1,1,https://www.redfin.com//CA/San-Jose/3329-Nesta-Dr-95118/home/1648560,0,95118,3.0,7.0,Santa Clara
1250000.0,3588 Pleasant Echo Dr,SAN JOSE,CA,3.0,2.0,1532.0,Single,1984.0,7007.0,816.0,61.0,21,1.0,51.0,9,52,7,26,47,92.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3588-Pleasant-Echo-Dr-95148/home/1745198,1,95148,3.0,6.333333333333333,Santa Clara
1799000.0,1798 Chevalier Dr,SAN JOSE,CA,3.0,2.0,1551.0,Single,1959.0,10084.0,1160.0,61.0,44,8.0,55.0,6,110,1,24,35,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1798-Chevalier-Dr-95124/home/1206291,0,95124,3.0,7.666666666666667,Santa Clara
1488000.0,1572 Timber Creek Dr,SAN JOSE,CA,3.0,2.5,1631.0,Single,1986.0,8487.0,912.0,61.0,63,28.0,63.0,8,49,2,20,90,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1572-Timber-Creek-Dr-95131/home/1166156,1,95131,3.0,4.666666666666667,Santa Clara
1099000.0,37 Bassett St,SAN JOSE,CA,3.0,2.5,2008.0,Single,2006.0,6517.0,547.0,61.0,83,7.0,68.0,3,24,4,3,63,93.0,0,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/37-Bassett-St-95110/home/17289287,0,95110,3.0,6.0,Santa Clara
1695000.0,1038 Strayer Dr,SAN JOSE,CA,3.0,2.5,1392.0,Townhouse,1974.0,10026.0,1218.0,61.0,62,3.0,62.0,10,74,2,20,100,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1038-Strayer-Dr-95129/home/798751,1,95129,3.0,6.0,Santa Clara
1295000.0,2747 Sherlock Dr,SAN JOSE,CA,3.0,2.5,1760.0,Single,1967.0,7259.0,736.0,61.0,28,3.0,56.0,11,69,4,29,62,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/2747-Sherlock-Dr-95121/home/1253839,0,95121,0.0,6.0,Santa Clara
1690000.0,3094 Balmoral Dr,SAN JOSE,CA,5.0,3.0,1974.0,Single,1973.0,9473.0,856.0,61.0,24,2.0,56.0,10,60,3,22,84,92.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3094-Balmoral-Dr-95132/home/1182646,1,95132,0.0,6.0,Santa Clara
1049000.0,1816 Snell Pl,MILPITAS,CA,3.0,3.0,1450.0,Townhouse,2010.0,6205.0,723.0,61.0,52,2.0,52.0,9,34,9,14,37,93.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/Milpitas/1816-Snell-Pl-95035/home/167193408,1,95035,3.0,6.333333333333333,Santa Clara
649000.0,1310 Saddle Rack St #132,SAN JOSE,CA,1.0,1.0,917.0,Condo,2004.0,4153.0,708.0,61.0,87,28.0,55.0,6,84,4,16,32,91.0,1,0,1,0,0,1,0,1,https://www.redfin.com//CA/San-Jose/1310-Saddle-Rack-St-95126/unit-132/home/1278396,0,95126,3.0,7.666666666666667,Santa Clara
1398000.0,1129 Oakbluff Ct,SAN JOSE,CA,4.0,2.0,1168.0,Single,1970.0,7837.0,1197.0,61.0,50,28.0,50.0,12,60,1,22,88,93.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1129-Oakbluff-Ct-95131/home/1025276,1,95131,3.0,7.666666666666667,Santa Clara
874999.0,2173 Winepol Loop,SAN JOSE,CA,2.0,2.0,1144.0,Condo,2005.0,5205.0,765.0,61.0,51,28.0,51.0,2,27,1,12,45,91.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/2173-Winepol-Loop-95125/home/167457304,1,95125,3.0,7.666666666666667,Santa Clara
1448000.0,5498 Yale Dr,SAN JOSE,CA,3.0,2.0,1185.0,Single,1958.0,8117.0,1222.0,61.0,55,1.0,55.0,11,91,1,36,67,92.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/5498-Yale-Dr-95118/home/918496,1,95118,3.0,7.666666666666667,Santa Clara
1148888.0,2773 Ferrara Cir,SAN JOSE,CA,3.0,3.5,1856.0,Townhouse,2015.0,6648.0,619.0,61.0,7,13.0,55.0,9,38,2,16,60,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/2773-Ferrara-Cir-95111/home/167457912,1,95111,3.0,7.666666666666667,Santa Clara
988000.0,409 N 12th St,SAN JOSE,CA,2.0,1.0,1152.0,Single,1947.0,5538.0,858.0,61.0,76,7.0,56.0,12,69,10,20,56,93.0,1,0,1,1,0,1,1,0,https://www.redfin.com//CA/San-Jose/409-N-12th-St-95112/home/696986,0,95112,3.0,7.666666666666667,Santa Clara
1899900.0,1301 Poe Ln,SAN JOSE,CA,4.0,2.0,1502.0,Single,1959.0,10650.0,1265.0,61.0,38,1.0,63.0,7,70,3,20,64,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1301-Poe-Ln-95130/home/1121373,1,95130,3.0,6.0,Santa Clara
1398000.0,179 Nexus Loop,SAN JOSE,CA,3.0,3.0,1700.0,Condo,2020.0,8137.0,822.0,61.0,83,28.0,69.0,2,26,4,3,59,91.0,0,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/179-Nexus-Lp-95110/home/172937882,0,95110,3.0,7.666666666666667,Santa Clara
1458000.0,4111 Haines Ave,SAN JOSE,CA,3.0,2.0,1685.0,Single,1968.0,8173.0,865.0,61.0,61,28.0,61.0,8,76,1,20,66,90.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/4111-Haines-Ave-95136/home/1367411,0,95136,3.0,7.0,Santa Clara
1988000.0,5177 Apennines Cir,SAN JOSE,CA,4.0,2.0,2043.0,Single,1996.0,11319.0,973.0,61.0,15,14.0,61.0,8,53,2,17,54,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5177-Apennines-Cir-95138/home/1219170,1,95138,3.0,7.0,Santa Clara
1498000.0,850 Richmond Ave,SAN JOSE,CA,3.0,2.0,1333.0,Single,1952.0,8397.0,1124.0,61.0,73,2.0,61.0,6,68,4,13,41,92.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/850-Richmond-Ave-95128/home/1474789,0,95128,3.0,9.0,Santa Clara
1088000.0,403 N 12th St,SAN JOSE,CA,2.0,2.0,1092.0,Single,1908.0,6099.0,996.0,61.0,76,7.0,56.0,12,68,10,20,55,93.0,1,0,1,1,0,1,1,0,https://www.redfin.com//CA/San-Jose/403-N-12th-St-95112/home/1399209,0,95112,3.0,6.0,Santa Clara
1499000.0,5808 Alcazar Dr,SAN JOSE,CA,4.0,2.0,1516.0,Single,1965.0,8403.0,989.0,61.0,57,1.0,57.0,9,82,1,24,67,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5808-Alcazar-Dr-95123/home/985979,1,95123,3.0,6.0,Santa Clara
2688000.0,13335 Quito Rd,SARATOGA,CA,6.0,3.0,2752.0,Single,1995.0,15068.0,977.0,61.0,18,17.0,50.0,7,85,3,19,62,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Saratoga/13335-Quito-Rd-95070/home/1431800,0,95070,3.0,6.0,Santa Clara
